date,time,temperature,feels_like,precip_mm,humidity,visibility,pressure,cloud_cover,wind_speed,month,datetime,hour,day,month_num,hour_sin,hour_cos,month_num_sin,month_num_cos,temp_rolling_mean,temp_rolling_std,temp_lag_24,humidity_lag_24,visibility_cleaned,humidity_cleaned,wind_speed_cleaned,temp_range,dew_point,heat_index,temp_change,pressure_change,humidity_comfort,heat_stress
2024-03-09,15:00,25,28,6.3,94,7,1007,83,4,march,2024-03-09 15:00:00,15,9,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.0,3.978201472590563,28.0,83.0,7,94,4,9,23.96390300488546,25.0,-2.0,-1.0,Very Humid,Safe
2024-03-09,18:00,24,26,2.4,96,10,1009,58,5,march,2024-03-09 18:00:00,18,9,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.958333333333332,3.9615452262608497,25.0,93.0,10,96,5,9,23.320715976891883,24.0,-1.0,2.0,Very Humid,Safe
2024-03-09,21:00,18,18,1.1,97,10,1011,94,6,march,2024-03-09 21:00:00,21,9,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.875,4.046603514059659,20.0,94.0,10,97,6,9,17.51578822613987,18.0,-6.0,2.0,Very Humid,Safe
2024-03-10,00:00,18,18,3.2,98,7,1010,100,4,march,2024-03-10 00:00:00,0,10,3,0.0,1.0,1.0,6.123233995736766e-17,22.833333333333332,4.093119004916151,19.0,96.0,7,98,4,6,17.678631477426126,18.0,,,Very Humid,Safe
2024-03-10,03:00,18,18,2.2,98,9,1008,100,2,march,2024-03-10 03:00:00,3,10,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.791666666666668,4.138674085791943,19.0,94.0,9,98,2,6,17.678631477426126,18.0,0.0,-2.0,Very Humid,Safe
2024-03-10,06:00,18,18,0.5,97,10,1010,93,5,march,2024-03-10 06:00:00,6,10,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.75,4.183300132670376,19.0,92.0,10,97,5,6,17.51578822613987,18.0,0.0,2.0,Very Humid,Safe
2024-03-10,09:00,24,27,0.2,94,10,1011,71,3,march,2024-03-10 09:00:00,9,10,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.583333333333332,4.042348291543531,28.0,79.0,10,94,3,6,22.971760616422685,24.0,6.0,1.0,Very Humid,Safe
2024-03-10,12:00,24,27,1.4,96,10,1010,100,5,march,2024-03-10 12:00:00,12,10,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.416666666666668,3.888854382179549,28.0,83.0,10,96,5,6,23.320715976891883,24.0,0.0,-1.0,Very Humid,Safe
2024-03-10,15:00,24,26,0.6,96,10,1009,95,4,march,2024-03-10 15:00:00,15,10,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.291666666666668,3.781869409681413,27.0,86.0,10,96,4,6,23.320715976891883,24.0,0.0,-1.0,Very Humid,Safe
2024-03-10,18:00,23,25,0.6,97,10,1011,100,5,march,2024-03-10 18:00:00,18,10,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.208333333333332,3.741415294483771,25.0,94.0,10,97,5,6,22.496685003780616,23.0,-1.0,2.0,Very Humid,Safe
2024-03-10,21:00,18,18,0.7,97,10,1013,95,4,march,2024-03-10 21:00:00,21,10,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.166666666666668,3.7840243894179815,19.0,94.0,10,97,4,6,17.51578822613987,18.0,-5.0,2.0,Very Humid,Safe
2024-03-11,00:00,18,18,0.4,96,10,1012,92,5,march,2024-03-11 00:00:00,0,11,3,0.0,1.0,1.0,6.123233995736766e-17,22.125,3.82568550265405,19.0,93.0,10,96,5,7,17.35146822885884,18.0,,,Very Humid,Safe
2024-03-11,03:00,18,18,0.3,95,10,1010,80,5,march,2024-03-11 03:00:00,3,11,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.083333333333332,3.8664292780702483,19.0,93.0,10,95,5,7,17.18564236141444,18.0,0.0,-2.0,Very Humid,Safe
2024-03-11,06:00,18,18,0.4,94,10,1012,77,5,march,2024-03-11 06:00:00,6,11,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.041666666666668,3.906284420138205,19.0,92.0,10,94,5,7,17.018280610061396,18.0,0.0,2.0,Very Humid,Safe
2024-03-11,09:00,24,27,0.3,90,10,1013,70,4,march,2024-03-11 09:00:00,9,11,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,21.833333333333332,3.6435370615434337,29.0,71.0,10,90,4,7,22.253950656034487,24.0,6.0,1.0,Very Humid,Safe
2024-03-11,12:00,25,28,0.7,88,10,1010,52,4,march,2024-03-11 12:00:00,12,11,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,21.708333333333332,3.4701104689428326,28.0,84.0,10,88,4,7,22.868405689095827,25.0,1.0,-3.0,Very Humid,Safe
2024-03-11,15:00,24,27,0.8,95,10,1009,82,5,march,2024-03-11 15:00:00,15,11,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,21.583333333333332,3.3220824619593583,27.0,86.0,10,95,5,7,23.14703991348299,24.0,-1.0,-1.0,Very Humid,Safe
2024-03-11,18:00,23,26,1.5,97,10,1011,98,6,march,2024-03-11 18:00:00,18,11,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,21.5,3.257099269622265,25.0,94.0,10,97,6,7,22.496685003780616,23.0,-1.0,2.0,Very Humid,Safe
2024-03-11,21:00,18,18,0.2,97,10,1013,89,5,march,2024-03-11 21:00:00,21,11,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,21.375,3.33378620112067,21.0,94.0,10,97,5,7,17.51578822613987,18.0,-5.0,2.0,Very Humid,Safe
2024-03-12,00:00,18,18,0.1,93,10,1011,54,3,march,2024-03-12 00:00:00,0,12,3,0.0,1.0,1.0,6.123233995736766e-17,21.333333333333332,3.3708038864015344,19.0,94.0,10,93,3,9,16.849352034485644,18.0,,,Very Humid,Safe
2024-03-12,03:00,18,18,0.1,92,10,1010,72,4,march,2024-03-12 03:00:00,3,12,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,21.291666666666668,3.4068877377998517,19.0,93.0,10,92,4,9,16.678824728856874,18.0,0.0,-1.0,Very Humid,Safe
2024-03-12,06:00,18,18,0.2,92,9,1012,78,3,march,2024-03-12 06:00:00,6,12,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.25,3.4420671241212744,19.0,93.0,9,92,3,9,16.678824728856874,18.0,0.0,2.0,Very Humid,Safe
2024-03-12,09:00,26,29,0.1,79,10,1012,51,7,march,2024-03-12 09:00:00,9,12,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,21.208333333333332,3.3748322556274064,27.0,86.0,10,79,7,9,22.066559504820276,26.0,8.0,0.0,Very Humid,Safe
2024-03-12,12:00,27,30,0.2,78,9,1009,85,9,march,2024-03-12 12:00:00,12,12,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,21.208333333333332,3.3748322556274064,27.0,89.0,9,78,7,9,22.826095485333095,29.554454533777832,1.0,-3.0,Very Humid,Caution
2024-03-12,15:00,25,28,0.6,89,10,1009,53,9,march,2024-03-12 15:00:00,15,12,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,21.208333333333332,3.3748322556274064,25.0,94.0,10,89,7,9,23.055428657304436,25.0,-2.0,0.0,Very Humid,Safe
2024-03-12,18:00,24,27,0.4,96,10,1011,97,6,march,2024-03-12 18:00:00,18,12,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,21.208333333333332,3.3748322556274064,24.0,96.0,10,96,6,9,23.320715976891883,24.0,-1.0,2.0,Very Humid,Safe
2024-03-12,21:00,19,19,0.2,95,10,1012,72,5,march,2024-03-12 21:00:00,21,12,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,21.25,3.339487073345764,18.0,97.0,10,95,5,9,18.179270495083415,19.0,-5.0,1.0,Very Humid,Safe
2024-03-13,00:00,18,18,0.1,94,2,1011,66,7,march,2024-03-13 00:00:00,0,13,3,0.0,1.0,1.0,6.123233995736766e-17,21.25,3.339487073345764,18.0,98.0,5,94,7,10,17.018280610061396,18.0,,,Very Humid,Safe
2024-03-13,03:00,18,18,0.1,92,10,1010,73,6,march,2024-03-13 03:00:00,3,13,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,21.25,3.339487073345764,18.0,98.0,10,92,6,10,16.678824728856874,18.0,0.0,-1.0,Very Humid,Safe
2024-03-13,06:00,18,18,0.1,92,10,1012,85,5,march,2024-03-13 06:00:00,6,13,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.25,3.339487073345764,18.0,97.0,10,92,5,10,16.678824728856874,18.0,0.0,2.0,Very Humid,Safe
2024-03-13,09:00,27,30,0.2,80,9,1012,85,9,march,2024-03-13 09:00:00,9,13,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,21.375,3.499223516352061,24.0,94.0,9,80,7,10,23.245376714493723,29.740206061777844,9.0,0.0,Very Humid,Caution
2024-03-13,12:00,28,32,0.5,78,10,1009,63,10,march,2024-03-13 12:00:00,12,13,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,21.541666666666668,3.7181010425106544,24.0,96.0,10,78,7,10,23.794749556927936,31.79527165377775,1.0,-3.0,Very Humid,Caution
2024-03-13,15:00,25,28,1.2,95,10,1008,88,9,march,2024-03-13 15:00:00,15,13,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,21.583333333333332,3.7522939843417804,24.0,96.0,10,95,7,10,24.14051955364691,25.0,-3.0,-1.0,Very Humid,Safe
2024-03-13,18:00,24,27,1.6,96,10,1010,96,10,march,2024-03-13 18:00:00,18,13,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,21.625,3.77419729444438,23.0,97.0,10,96,7,10,23.320715976891883,24.0,-1.0,2.0,Very Humid,Safe
2024-03-13,21:00,19,19,0.6,96,10,1011,97,8,march,2024-03-13 21:00:00,21,13,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,21.666666666666668,3.737782028523547,18.0,97.0,10,96,7,10,18.346392194065658,19.0,-5.0,1.0,Very Humid,Safe
2024-03-14,00:00,22,22,4.1,97,7,1010,100,9,march,2024-03-14 00:00:00,0,14,3,0.0,1.0,1.0,6.123233995736766e-17,21.833333333333332,3.6554505660150416,18.0,96.0,7,97,7,8,21.500535157528365,22.0,,,Very Humid,Safe
2024-03-14,03:00,21,21,0.4,96,10,1010,100,10,march,2024-03-14 03:00:00,3,14,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,21.958333333333332,3.568938055021365,18.0,95.0,10,96,7,8,20.336180914075896,21.0,-1.0,0.0,Very Humid,Safe
2024-03-14,06:00,21,21,0.4,96,10,1011,91,9,march,2024-03-14 06:00:00,6,14,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.083333333333332,3.4755877409335403,18.0,94.0,10,96,7,8,20.336180914075896,21.0,0.0,1.0,Very Humid,Safe
2024-03-14,09:00,26,29,0.6,89,10,1011,57,8,march,2024-03-14 09:00:00,9,14,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.166666666666668,3.5467887088079424,24.0,90.0,10,89,7,8,24.040651187397064,26.0,5.0,0.0,Very Humid,Safe
2024-03-14,12:00,27,31,1.0,88,10,1009,66,8,march,2024-03-14 12:00:00,12,14,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.25,3.6385615887026814,25.0,88.0,10,88,7,8,24.835959114561977,30.527317311555684,1.0,-2.0,Very Humid,Caution
2024-03-14,15:00,25,29,1.8,94,10,1008,93,9,march,2024-03-14 15:00:00,15,14,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.291666666666668,3.665101774097512,24.0,95.0,10,94,7,8,23.96390300488546,25.0,-2.0,-1.0,Very Humid,Safe
2024-03-14,18:00,24,27,2.5,97,10,1009,100,6,march,2024-03-14 18:00:00,18,14,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.333333333333332,3.6791618453199293,23.0,97.0,10,97,6,8,23.492820096050515,24.0,-1.0,1.0,Very Humid,Safe
2024-03-14,21:00,19,19,1.5,97,10,1011,96,9,march,2024-03-14 21:00:00,21,14,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.375,3.6333300093057486,18.0,97.0,10,97,7,8,18.511997091599532,19.0,-5.0,2.0,Very Humid,Safe
2024-03-15,00:00,19,19,0.7,97,10,1011,99,7,march,2024-03-15 00:00:00,0,15,3,0.0,1.0,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,18.0,93.0,10,97,7,9,18.511997091599532,19.0,,,Very Humid,Safe
2024-03-15,03:00,18,18,0.6,98,10,1010,100,8,march,2024-03-15 03:00:00,3,15,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,18.0,92.0,10,98,7,9,17.678631477426126,18.0,-1.0,-1.0,Very Humid,Safe
2024-03-15,06:00,18,18,0.1,95,2,1011,60,5,march,2024-03-15 06:00:00,6,15,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,18.0,92.0,5,95,5,9,17.18564236141444,18.0,0.0,1.0,Very Humid,Safe
2024-03-15,09:00,27,30,0.7,84,9,1012,76,4,march,2024-03-15 09:00:00,9,15,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.458333333333332,3.635323879676321,26.0,79.0,9,84,4,9,24.05719531071615,30.12494065911114,9.0,1.0,Very Humid,Caution
2024-03-15,12:00,26,30,1.7,90,10,1010,100,10,march,2024-03-15 12:00:00,12,15,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,27.0,78.0,10,90,7,9,24.227251268208306,26.0,-1.0,-2.0,Very Humid,Safe
2024-03-15,15:00,25,28,1.0,96,10,1008,100,6,march,2024-03-15 15:00:00,15,15,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,25.0,89.0,10,96,6,9,24.31552152892632,25.0,-1.0,-2.0,Very Humid,Safe
2024-03-15,18:00,24,27,1.2,96,10,1010,85,6,march,2024-03-15 18:00:00,18,15,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,24.0,96.0,10,96,6,9,23.320715976891883,24.0,-1.0,2.0,Very Humid,Safe
2024-03-15,21:00,18,18,0.4,95,10,1012,73,6,march,2024-03-15 21:00:00,21,15,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.375,3.6333300093057486,19.0,95.0,10,95,6,9,17.18564236141444,18.0,-6.0,2.0,Very Humid,Safe
2024-03-16,00:00,19,19,0.5,96,10,1012,78,5,march,2024-03-16 00:00:00,0,16,3,0.0,1.0,1.0,6.123233995736766e-17,22.416666666666668,3.5864075117838583,18.0,94.0,10,96,5,8,18.346392194065658,19.0,,,Very Humid,Safe
2024-03-16,03:00,20,20,0.3,95,10,1011,63,4,march,2024-03-16 03:00:00,3,16,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.5,3.5015524507305846,18.0,92.0,10,95,4,8,19.17287387752299,20.0,1.0,-1.0,Very Humid,Safe
2024-03-16,06:00,19,19,0.2,95,10,1012,59,4,march,2024-03-16 06:00:00,6,16,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.541666666666668,3.4512652584317456,18.0,92.0,10,95,4,8,18.179270495083415,19.0,-1.0,1.0,Very Humid,Safe
2024-03-16,09:00,26,30,0.5,87,9,1012,70,5,march,2024-03-16 09:00:00,9,16,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.5,3.4007671768741123,27.0,80.0,9,87,5,8,23.66189655733806,26.0,7.0,0.0,Very Humid,Safe
2024-03-16,12:00,27,31,1.9,85,10,1010,61,7,march,2024-03-16 12:00:00,12,16,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.458333333333332,3.3359591107214985,28.0,78.0,10,85,7,8,24.254870401332298,30.22388087955555,1.0,-2.0,Very Humid,Caution
2024-03-16,15:00,25,29,1.4,92,10,1009,89,5,march,2024-03-16 15:00:00,15,16,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.458333333333332,3.3359591107214985,25.0,95.0,10,92,5,8,23.60569527206446,25.0,-2.0,-1.0,Very Humid,Safe
2024-03-16,18:00,24,26,0.8,96,10,1011,92,5,march,2024-03-16 18:00:00,18,16,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.458333333333332,3.3359591107214985,24.0,96.0,10,96,5,8,23.320715976891883,24.0,-1.0,2.0,Very Humid,Safe
2024-03-16,21:00,23,26,0.3,95,10,1013,69,4,march,2024-03-16 21:00:00,21,16,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.625,3.25459541331143,19.0,96.0,10,95,4,8,22.153535526713288,23.0,-1.0,2.0,Very Humid,Safe
2024-03-17,00:00,18,18,0.0,94,10,1012,55,3,march,2024-03-17 00:00:00,0,17,3,0.0,1.0,1.0,6.123233995736766e-17,22.458333333333332,3.387690847075968,22.0,97.0,10,94,3,11,17.018280610061396,18.0,,,Very Humid,Safe
2024-03-17,03:00,19,19,0.0,94,10,1011,87,3,march,2024-03-17 03:00:00,3,17,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.375,3.449164990317911,21.0,96.0,10,94,3,11,18.010601769687202,19.0,1.0,-1.0,Very Humid,Safe
2024-03-17,06:00,18,18,0.0,93,10,1011,75,3,march,2024-03-17 06:00:00,6,17,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.25,3.553932298540402,21.0,96.0,10,93,3,11,16.849352034485644,18.0,-1.0,0.0,Very Humid,Safe
2024-03-17,09:00,28,31,0.0,75,10,1011,75,5,march,2024-03-17 09:00:00,9,17,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.333333333333332,3.667325369028335,26.0,89.0,10,75,5,11,23.143066788244095,31.35576789511109,10.0,0.0,Very Humid,Caution
2024-03-17,12:00,29,33,0.8,75,9,1009,80,5,march,2024-03-17 12:00:00,12,17,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.416666666666668,3.79835967647668,27.0,88.0,9,75,5,11,24.10677510893465,33.694284947111086,1.0,-2.0,Very Humid,Extreme Caution
2024-03-17,15:00,26,30,1.2,88,10,1008,68,5,march,2024-03-17 15:00:00,15,17,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.458333333333332,3.833254567558763,25.0,94.0,10,88,5,11,23.85221278740892,26.0,-3.0,-1.0,Very Humid,Safe
2024-03-17,18:00,24,26,0.9,95,10,1010,90,3,march,2024-03-17 18:00:00,18,17,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.458333333333332,3.833254567558763,24.0,97.0,10,95,3,11,23.14703991348299,24.0,-2.0,2.0,Very Humid,Safe
2024-03-17,21:00,21,21,0.3,96,10,1012,90,1,march,2024-03-17 21:00:00,21,17,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.541666666666668,3.7761167846101458,19.0,97.0,10,96,1,11,20.336180914075896,21.0,-3.0,2.0,Very Humid,Safe
2024-03-18,00:00,21,21,0.0,95,2,1011,91,2,march,2024-03-18 00:00:00,0,18,3,0.0,1.0,1.0,6.123233995736766e-17,22.625,3.7161515858069656,19.0,97.0,5,95,2,8,20.16645250965799,21.0,,,Very Humid,Safe
2024-03-18,03:00,19,19,0.2,95,10,1010,73,2,march,2024-03-18 03:00:00,3,18,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.666666666666668,3.6673253690283354,18.0,98.0,10,95,2,8,18.179270495083415,19.0,-2.0,-1.0,Very Humid,Safe
2024-03-18,06:00,19,19,0.0,95,2,1011,61,3,march,2024-03-18 06:00:00,6,18,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.708333333333332,3.617339481930913,18.0,95.0,5,95,3,8,18.179270495083415,19.0,0.0,1.0,Very Humid,Safe
2024-03-18,09:00,27,30,0.7,81,9,1012,76,0,march,2024-03-18 09:00:00,9,18,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.708333333333332,3.617339481930913,27.0,84.0,9,81,1,8,23.45159656952518,29.83473576844431,8.0,1.0,Very Humid,Caution
2024-03-18,12:00,27,30,2.0,86,10,1010,74,2,march,2024-03-18 12:00:00,12,18,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.75,3.6623822135682187,26.0,90.0,10,86,2,8,24.450527013526052,30.323923728444413,0.0,-2.0,Very Humid,Caution
2024-03-18,15:00,25,28,3.2,89,7,1009,72,6,march,2024-03-18 15:00:00,15,18,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.75,3.6623822135682187,25.0,96.0,7,89,6,8,23.055428657304436,25.0,-2.0,-1.0,Very Humid,Safe
2024-03-18,18:00,23,26,1.4,95,10,1010,76,3,march,2024-03-18 18:00:00,18,18,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.708333333333332,3.6532197432885964,24.0,96.0,10,95,3,8,22.153535526713288,23.0,-2.0,1.0,Very Humid,Safe
2024-03-18,21:00,23,25,0.4,95,10,1012,58,2,march,2024-03-18 21:00:00,21,18,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.916666666666668,3.512916126261045,18.0,95.0,10,95,2,8,22.153535526713288,23.0,0.0,2.0,Very Humid,Safe
2024-03-19,00:00,20,20,0.0,95,2,1011,51,3,march,2024-03-19 00:00:00,0,19,3,0.0,1.0,1.0,6.123233995736766e-17,22.958333333333332,3.4701104689428326,19.0,96.0,5,95,3,9,19.17287387752299,20.0,,,Very Humid,Safe
2024-03-19,03:00,20,20,0.0,95,2,1010,82,3,march,2024-03-19 03:00:00,3,19,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.958333333333332,3.4701104689428326,20.0,95.0,5,95,3,9,19.17287387752299,20.0,0.0,-1.0,Very Humid,Safe
2024-03-19,06:00,20,20,0.0,93,10,1012,33,2,march,2024-03-19 06:00:00,6,19,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.0,3.426241444320962,19.0,95.0,10,93,2,9,18.831322805881488,20.0,0.0,2.0,Very Humid,Safe
2024-03-19,09:00,28,31,0.0,73,10,1012,10,4,march,2024-03-19 09:00:00,9,19,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.083333333333332,3.5252710862973413,26.0,87.0,10,73,4,9,22.695851590529845,31.073563031555622,8.0,0.0,Very Humid,Caution
2024-03-19,12:00,29,33,0.2,70,9,1009,77,6,march,2024-03-19 12:00:00,12,19,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.166666666666668,3.643537061543434,27.0,85.0,9,70,6,9,22.95984299820938,32.7272735315556,1.0,-3.0,Humid,Extreme Caution
2024-03-19,15:00,27,31,0.2,76,9,1008,81,3,march,2024-03-19 15:00:00,15,19,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.25,3.70956460588266,25.0,92.0,9,76,3,9,22.39732066015116,29.37311351955562,-2.0,-1.0,Very Humid,Caution
2024-03-19,18:00,24,27,0.1,91,10,1011,60,6,march,2024-03-19 18:00:00,18,19,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.25,3.70956460588266,24.0,96.0,10,91,6,9,22.435975706376436,24.0,-3.0,3.0,Very Humid,Safe
2024-03-19,21:00,23,26,0.0,93,10,1012,39,3,march,2024-03-19 21:00:00,21,19,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.25,3.70956460588266,23.0,95.0,10,93,3,9,21.804017384915948,23.0,-1.0,1.0,Very Humid,Safe
2024-03-20,00:00,23,25,0.0,92,10,1011,75,2,march,2024-03-20 00:00:00,0,20,3,0.0,1.0,1.0,6.123233995736766e-17,23.458333333333332,3.5383509628401573,18.0,94.0,10,92,2,8,21.62678934002017,23.0,,,Very Humid,Safe
2024-03-20,03:00,22,25,0.0,92,10,1011,89,1,march,2024-03-20 03:00:00,3,20,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.583333333333332,3.42518379915166,19.0,94.0,10,92,1,8,20.637276397612688,22.0,-1.0,0.0,Very Humid,Safe
2024-03-20,06:00,22,25,0.0,91,10,1012,17,0,march,2024-03-20 06:00:00,6,20,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.75,3.2336545485147945,18.0,93.0,10,91,1,8,20.459719615050172,22.0,0.0,1.0,Very Humid,Safe
2024-03-20,09:00,28,31,0.0,67,10,1012,4,6,march,2024-03-20 09:00:00,9,20,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.75,3.2336545485147945,28.0,75.0,10,67,6,8,21.28685616723625,30.278777123555578,6.0,0.0,Humid,Caution
2024-03-20,12:00,30,34,0.2,62,10,1010,76,7,march,2024-03-20 12:00:00,12,20,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.791666666666668,3.309790045445107,29.0,75.0,10,62,7,8,21.907106025709464,33.239386577777815,2.0,-2.0,Humid,Extreme Caution
2024-03-20,15:00,28,31,0.3,71,9,1009,71,4,march,2024-03-20 15:00:00,15,20,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.875,3.391966211890779,26.0,88.0,9,71,4,8,22.237807357090187,30.799996281777833,-2.0,-1.0,Very Humid,Caution
2024-03-20,18:00,24,26,0.0,88,10,1011,78,1,march,2024-03-20 18:00:00,18,20,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.875,3.391966211890779,24.0,95.0,10,88,1,8,21.884537813991297,24.0,-4.0,2.0,Very Humid,Safe
2024-03-20,21:00,23,25,0.0,90,10,1013,76,0,march,2024-03-20 21:00:00,21,20,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.958333333333332,3.342469363999519,21.0,96.0,10,90,1,8,21.267224885108615,23.0,-1.0,2.0,Very Humid,Safe
2024-03-21,00:00,23,25,0.0,91,10,1012,23,1,march,2024-03-21 00:00:00,0,21,3,0.0,1.0,1.0,6.123233995736766e-17,24.041666666666668,3.2900266507003906,21.0,95.0,10,91,1,6,21.447870226952812,23.0,,,Very Humid,Safe
2024-03-21,03:00,22,25,0.0,90,10,1011,22,1,march,2024-03-21 03:00:00,3,21,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,24.166666666666668,3.143892169113706,19.0,95.0,10,90,1,6,20.280448799159316,22.0,-1.0,-1.0,Very Humid,Safe
